"","Sim","trued_H_01","trued_D_11","trued_I_00","trued_B_10","trued_IB_sp","ITT_H","ITT_D","ITT_I","ITT_B","ITT_IB","ITT_se_H","ITT_se_D","ITT_se_I","ITT_se_B","ITT_se_IB","ITT_lb_H","ITT_lb_D","ITT_lb_I","ITT_lb_B","ITT_lb_IB","ITT_ub_H","ITT_ub_D","ITT_ub_I","ITT_ub_B","ITT_ub_IB","ITT_pvalue_H","ITT_pvalue_D","ITT_pvalue_I","ITT_pvalue_B","ITT_pvalue_IB","delta_H","delta_D","delta_I","delta_B","delta_IB","delta_se_H","delta_se_D","delta_se_I","delta_se_B","delta_se_IB","delta_lb_H","delta_lb_D","delta_lb_I","delta_lb_B","delta_lb_IB","delta_ub_H","delta_ub_D","delta_ub_I","delta_ub_B","delta_ub_IB","delta_pvalue_H","delta_pvalue_D","delta_pvalue_I","delta_pvalue_B","delta_pvalue_IB","PCP_H","PCP_D","PCP_I","PCP_B","nH","nD","nI","nB","nIB"
"1",1,-0.50183908045977,0.0245833333333332,0.0670949720670391,0.810930232558139,0.308490566037736,-0.100446917394753,0.0879940338572836,0.141807715495241,0.326346012285284,0.200590253995467,0.332392488608754,0.516393119404402,0.239890911017663,0.377794705123392,0.202852622626964,-0.751924223799551,-0.924117882039635,-0.328369830317882,-0.414118003306494,-0.196993580522878,0.551030389010046,1.1001059497542,0.611985261308364,1.06681002787706,0.598174088513811,0.762504403315991,0.864694587913637,0.554430523941257,0.387687666247042,0.322737892235922,-0.493231971628611,0.0770251938313175,0.1469831158019,0.847514614184749,0.404778707206788,0.315201960922695,0.457032156953101,0.233226712744607,0.352923483669451,0.198790516146174,-1.11101646289349,-0.818741373573417,-0.310132841410199,0.155797296894215,0.0151564550921584,0.124552519636273,0.972791761236052,0.604099073013998,1.53923193147528,0.794400959321419,0.117626877585666,0.86616365195405,0.528553525395228,0.0163319461860978,0.0417295399787725,0.219091397765456,0.182931782758923,0.514839448083329,0.158464430604392,87,48,179,86,265
"2",2,-0.482530120481928,1.12342857142857,-0.57040404040404,0.911190476190476,-0.129078014184397,0.509456835370721,1.10353581091877,0.245886308317187,0.821260251515478,0.434150740969032,0.402690327487218,0.648824422581774,0.205750151076687,0.355184584356641,0.181557002907533,-0.279801703426867,-0.168136689631499,-0.157376577606795,0.125111258312633,0.0783055541292341,1.29871537416831,2.37520831146905,0.649149194241169,1.51740924471832,0.78999592780883,0.205823643237239,0.0889761392425295,0.232058779521322,0.0207662834852596,0.0167904706594404,-0.337599510024063,1.38525145854863,0.187889015222908,1.12445097330051,0.437861068090596,0.372983857191714,0.540523580657568,0.201507925010796,0.334453092804667,0.178627406938146,-1.06863443693465,0.325844707665163,-0.207059260397649,0.46893495688533,0.0877577838400495,0.393435416886528,2.44465820943209,0.582837290843466,1.77996698971569,0.787964352341142,0.365395623895987,0.0103833154549425,0.351122087251162,0.000773636397631505,0.0142359629468208,0.104750012400077,0.20405833579689,0.590773307835117,0.187776845740897,83,35,198,84,282
"3",3,-1.5472380952381,0.308095238095238,-0.0945054945054945,1.08169014084507,0.235573122529644,-0.32019201633492,0.112443658122514,-0.00483108435523785,0.443089739174297,0.125328594696115,0.322882796062611,0.553087328524112,0.233060056339347,0.407370985587557,0.203593630256581,-0.953030667845229,-0.971587586090217,-0.461620401015233,-0.355342720923901,-0.273707588088547,0.312646635175389,1.19647490233525,0.451958232304758,1.24152219927249,0.524364777480778,0.321360292254759,0.838899136449673,0.983461895410981,0.276735895256376,0.538170367446529,-1.34075609067003,0.433885036474157,0.151387007967785,1.17207843772568,0.465106018845754,0.307039395106034,0.481688606142068,0.22692483416047,0.376570506936923,0.199481884762096,-1.94254224691283,-0.510207283327595,-0.293377494184461,0.434013806489323,0.074128709143876,-0.738969934427244,1.37797735627591,0.596151510120031,1.91014306896204,0.856083328547631,1.26124320092291e-05,0.367716814283447,0.504692917398785,0.00185505449541234,0.0197233128078609,0.235184819491411,0.213139201016079,0.517333083915389,0.102021003897168,105,42,182,71,253
"4",4,-1.25705128205128,-1.06615384615385,0.555326633165829,0.606071428571429,0.570388692579505,-0.751983943212686,-0.571132229078011,0.156518901556175,0.269545498339601,0.19063035548464,0.363571596267664,0.658213281870701,0.211187095295243,0.37975122918739,0.185832229675155,-1.46457117769904,-1.8612065556905,-0.25740019922213,-0.474753233952498,-0.173594121845439,-0.0393967087263275,0.718942097534475,0.570438002334479,1.0138442306317,0.554854832814719,0.0386095444714432,0.385558116336064,0.458609426290018,0.477831311600901,0.304976595228735,-1.37398015212655,-1.09662811878683,0.423298991556428,0.477815379599254,0.436527232772702,0.341302457580206,0.544641885566281,0.20660572535868,0.354633712306265,0.182696951137346,-2.04292067681876,-2.16410659896873,0.0183592108536417,-0.217253924224763,0.0784477884582298,-0.705039627434332,-0.029149638604933,0.828238772259214,1.17288468342327,0.794606677087174,5.68068890174356e-05,0.0440636600249638,0.0404792225180837,0.177867855959832,0.0168781459813795,0.323929436671102,0.0565620633468697,0.491285207391151,0.29753310816964,78,39,199,84,283
"5",5,-1.28976744186047,-0.517857142857143,-0.717708333333333,0.121125,-0.470992647058824,-1.12002560262315,-0.596380354370325,-0.687065527078599,-0.157118723154354,-0.53733336624877,0.335877298821565,0.61078170107164,0.237198515107838,0.424470052108468,0.208888081025503,-1.77833301153802,-1.79349049088685,-1.15196607387634,-0.989064737802792,-0.94674648185844,-0.461718193708288,0.600729782146199,-0.222164980280856,0.674827291494084,-0.127920250639101,0.0008541380160072,0.328855655995501,0.0037724910836745,0.711268739653265,0.0101010561886167,-1.27365013022244,-0.552864970101885,-0.75018634266777,0.0974054160117039,-0.484909532699385,0.318124297160271,0.517552690867306,0.230748411742012,0.390059481207527,0.204457161893382,-1.89716229526369,-1.5672496043036,-1.20244491917193,-0.667097118983426,-0.885638206391689,-0.650137965181194,0.461519664099827,-0.297927766163607,0.861907951006834,-0.0841808590070801,6.2379431979287e-05,0.285417072402552,0.00114959097342393,0.80280436152725,0.0177068166980461,0.435898307362241,0.00209074403729746,0.373847656291951,0.372132469860751,86,42,192,80,272
"6",6,-1.04803921568627,0.11037037037037,-0.134043715846995,1.05318181818182,0.251476014760148,-0.62557442965087,0.135708053660822,0.137178193794646,0.90328953927893,0.348850346655407,0.329175140005394,0.55955161035706,0.243611367714799,0.393314412891931,0.208232836479788,-1.27074584866737,-0.960992950130406,-0.340291313150903,0.13240745541023,-0.0592785132435959,0.019596989365633,1.23240905745205,0.614647700740196,1.67417162314763,0.756979206554411,0.0573766659422335,0.808369511749002,0.573365023259531,0.0216410675253174,0.093877386045966,-0.892892206413179,0.182562724506563,0.168828016649332,1.19908592159487,0.44331278694504,0.312428316099679,0.484859869198279,0.236637715790123,0.365470458014134,0.203839669632857,-1.50524045371905,-0.767745156670866,-0.294973383683133,0.482776986473804,0.0437943758440983,-0.280543959107313,1.13287060568399,0.632629416981798,1.91539485671593,0.842831198045982,0.00426440474605627,0.706525311465868,0.475570379343514,0.00103462476392346,0.0296442709700468,0.448096380420975,0.00564810128276668,0.381806459389089,0.384120421266638,102,27,183,88,271
"7",7,-1.15525773195876,0.733823529411765,0.274602272727273,0.192903225806452,0.24635687732342,-0.813488136884138,-0.181308062945199,-0.86901456882491,-0.267599852047729,-0.677625880907755,0.362252741628757,0.51177245059624,0.240980407377644,0.345752856652954,0.198572161561331,-1.5234904637774,-1.18436363439363,-1.34132748826488,-0.945262998639358,-1.06682016590023,-0.10348580999088,0.821747508503235,-0.396701649384938,0.410063294543901,-0.288431595915278,0.0247272725929755,0.723132980081347,0.000310758276439227,0.438952785047523,0.000643718542279847,-1.57209527435234,0.302969485041763,-0.869043549233158,-0.0245308657367601,-0.598799490514311,0.340249960085154,0.453604590471551,0.234234753884648,0.326447074738228,0.194756408027494,-2.23897294186043,-0.586079175504517,-1.32813523077467,-0.664355375082142,-0.980515036006586,-0.905217606844248,1.19201814558804,-0.409951867691645,0.615293643608621,-0.217083945022035,3.82977264257178e-06,0.504187605617656,0.000207145295351818,0.940099343446044,0.00210779825397456,0.213556672534096,0.200985221045146,0.534075521670635,0.149952173877668,97,34,176,93,269
"8",8,-0.930897435897436,0.139019607843137,-0.139302325581395,0.858686868686869,0.225276752767528,-0.50473647314197,0.179444948923412,0.133096024195397,0.780629948037794,0.364675341301923,0.397299375120476,0.570330544973099,0.241154661967831,0.338605970421642,0.197591346669691,-1.28342893945837,-0.938382378506962,-0.339558427965483,0.116974441061141,-0.0225965818274408,0.273955993174431,1.29727227635379,0.605750476356277,1.44428545501445,0.751947264431286,0.203935599582085,0.753040135887332,0.581009008912311,0.0211429018870831,0.0649497535918564,-0.746224299007703,0.16442099102609,0.0706877067495679,1.06776780142135,0.482360927655719,0.368654265933572,0.492933488289159,0.234381497972291,0.32044044110894,0.193828926998543,-1.46877338298455,-0.801710892794357,-0.38869158791867,0.439716077657694,0.102463211576531,-0.0236752150308516,1.13055287484654,0.530067001417806,1.695819525185,0.862258643734906,0.0429511583876239,0.738714520536853,0.762962710376722,0.000861660179657164,0.0128250402908854,0.364754768131049,0.0212876237739057,0.362633800934939,0.38645842654281,78,51,172,99,271
"9",9,-0.726323529411765,-0.290217391304348,-0.225621890547264,1.20564705882353,0.199755244755245,-0.0835102925208299,0.0456998299914458,0.0941184569905973,0.194171258814272,0.129380154361755,0.416661880800733,0.622471419113544,0.224033241490969,0.345457768391386,0.189149922060522,-0.900152572620987,-1.17432173287664,-0.344978627671467,-0.482913525412424,-0.241346880555427,0.733131987579327,1.26572139285953,0.533215541652661,0.871256043040969,0.500107189278936,0.841146641669358,0.941474487160642,0.674405580640149,0.574068700047299,0.493969798734504,-0.714932333459905,-0.14611601669619,0.0303237542021246,1.21937673211685,0.447318027706943,0.383969331289871,0.525779900644076,0.218581867350269,0.326257329138007,0.185848319059519,-1.46749839395598,-1.17662568575363,-0.398088833477915,0.579924117314129,0.0830620157629763,0.0376337270361703,0.884393652361247,0.458736341882164,1.85882934691958,0.811574039650909,0.0626099044311654,0.781086521653725,0.889663902128291,0.000185881821925804,0.0160886436557197,0.024441854637278,0.257261764552218,0.633724037947614,0.123381805721144,68,46,201,85,286
"10",10,-0.257471264367816,0.582,-0.401739130434783,0.871785714285714,-0.00257462686567162,0.118556879556462,0.481869197627056,-0.166951402350849,0.151258062406381,-0.0541472867441234,0.359170648669338,0.538471906372087,0.232713073487065,0.357209538502063,0.196310419498719,-0.585404656139329,-0.573516345548859,-0.623060645117119,-0.548859767991836,-0.438908638751563,0.822518415252253,1.53725474080297,0.289157840415421,0.851375892804598,0.330614065263316,0.741335661192143,0.370849791474459,0.473119252410091,0.671971702253999,0.782682616889227,-0.272857923698186,0.477509294663312,-0.18378162625195,0.840020739028457,0.264388887063569,0.337693259156739,0.471467008473616,0.226613581309803,0.336080732918503,0.192624232655924,-0.934724549467346,-0.446549061843817,-0.627936084026803,0.181314606610366,-0.113147671491705,0.389008702070974,1.40156765117044,0.260372831522903,1.49872687144655,0.641925445618844,0.419087564304376,0.31114809227996,0.417370709135605,0.0124382332289761,0.169888253238955,0.00434390865946627,0.348935028006842,0.641958209362178,0.00576376182700775,87,45,184,84,268
"11",11,-0.404606741573034,0.28,-0.0528901734104046,1.03108695652174,0.323433962264151,-0.603809727758947,0.0451530247882399,-0.0795407670589037,0.498641224402949,0.132211499476154,0.33535639939044,0.498201821800656,0.24103037405559,0.341996780870897,0.198641491166334,-1.26109619254924,-0.931304602973287,-0.551951619388078,-0.171660148932647,-0.257118669045193,0.053476737031345,1.02161065254977,0.392870085270271,1.16894259773854,0.5215416679975,0.0717814739568662,0.927785008585572,0.741397630958496,0.144832549745613,0.505680572657306,-0.710461251843232,0.299250184037662,-0.187178257963512,0.717650449842026,0.0906825263232283,0.317631250321283,0.444326385644881,0.234237796178071,0.323289588053548,0.194809439016968,-1.33300706283737,-0.57161352920716,-0.646275902290565,0.0840145006802823,-0.291136957998482,-0.0879154408490912,1.17011389728248,0.271919386363542,1.35128639900377,0.472502010644938,0.0253027761958801,0.500634454080256,0.424235313250675,0.0264297795743096,0.641578095332107,0.440825921048672,0.00200016211883196,0.260747953042865,0.446040719788565,89,46,173,92,265
"12",12,-0.43876404494382,0.297105263157895,0.0644385026737968,1.40790697674419,0.487655677655678,-0.274266108102606,0.504489534253095,0.304645941128404,1.06972205756061,0.556562421321563,0.379399670041886,0.550787286202627,0.241735176561969,0.334175581935924,0.197356137135565,-1.01787579713108,-0.575033709846609,-0.169146298729485,0.414749952453484,0.169751500407909,0.469343580925871,1.5840127783528,0.778438180986294,1.72469416266773,0.943373342235218,0.46974442214894,0.359697006204561,0.207580406911401,0.00136914529094478,0.00480099147504365,-0.448503490290699,0.31464821546107,0.128658468018446,1.44203602057755,0.571541596206981,0.354221319125141,0.479811668414929,0.234918857672036,0.316640380527499,0.193603691325103,-1.14276451833224,-0.625765373994266,-0.331774032308036,0.821432278692594,0.19208533393577,0.245757537750846,1.25506180491641,0.589090968344927,2.06263976246251,0.950997858478192,0.205453152564469,0.511969281546,0.583917178232085,5.25913131843581e-06,0.00315598846061804,0.388891225286499,0.00958023108068086,0.365284813505764,0.438524008822689,89,38,187,86,273
"13",13,-0.53906976744186,0.608421052631579,0.121237113402062,0.0108536585365854,0.0884420289855072,-0.465228673543144,-0.273686387849186,-0.331833790877976,-0.123299066025885,-0.268904445321799,0.371928420063018,0.583288218007145,0.219581988090471,0.345232305713082,0.185517568693188,-1.19419498169354,-1.41691028774974,-0.762206579189002,-0.799941951523247,-0.632512198459883,0.263737634607256,0.869537512051366,0.0985389974330488,0.553343819471477,0.0947033078162846,0.210987237437512,0.638917426993463,0.130735773552745,0.720980928532733,0.147202920020982,-0.773363888874267,0.55151992897886,-0.241610071361112,-0.159293284943994,-0.216544752313685,0.34821195638947,0.500866879279614,0.214446471289637,0.325962435471988,0.182398681276629,-1.45584678238386,-0.430161115458154,-0.661917431700503,-0.798167918782052,-0.574039598443479,-0.0908809953646735,1.53320097341587,0.178697288978279,0.479581348894064,0.140950093816109,0.026353853177741,0.270839749882986,0.259882690591772,0.62506400340314,0.235146496927092,0.325847806175201,0.0594298965581279,0.452295072594774,0.332943224022603,86,38,194,82,276
"14",14,-0.887325581395349,0.453409090909091,-0.140526315789474,1.238125,0.267962962962963,-0.485571361907031,0.254215190103986,-0.178022086400131,0.527164089256803,0.0460153475330525,0.365942907116172,0.525486458925227,0.236617243789241,0.329524047906491,0.19340371495528,-1.20280628025261,-0.775719343752945,-0.641783362348177,-0.118691176679771,-0.333048968255547,0.231663556438551,1.28414972396092,0.285739189547915,1.17301935519338,0.425079663321652,0.184540210775889,0.628548289809909,0.451832722307819,0.109648671409658,0.811940192799197,-0.921626974013051,0.452427645067802,-0.329829554184496,1.18277470006641,0.11813401342058,0.34325879213928,0.46227558114864,0.230220017141633,0.312694079743363,0.189874165987606,-1.59440184398276,-0.453615844915855,-0.781052496302291,0.569905565590526,-0.254012513509708,-0.248852104043341,1.35847113505146,0.121393387933298,1.7956438345423,0.490280540350869,0.00725442740755899,0.327729799700863,0.151951865928903,0.000155242450561199,0.533830077940733,0.248072428643654,0.11325157976461,0.480290284018257,0.277548395914118,86,44,190,80,270
"15",15,-0.646875,-0.9559375,0.0410695187165776,1.24891089108911,0.464652777777778,-0.663575787955136,-0.131074157266164,-0.0897812758582909,0.472646509670765,0.10127990742118,0.369064672883307,0.571714829496091,0.223507659612941,0.334651189062279,0.18705321402787,-1.38692925477247,-1.25161463250596,-0.527848238968493,-0.183257768274806,-0.265337655265907,0.0597776788622016,0.989466317973631,0.348285687251911,1.12855078761634,0.467897470108267,0.0721780786076375,0.818663013577949,0.687910590826006,0.157845257571388,0.588197655739423,-0.831969883345909,-1.01084981699173,-0.258957991086194,1.13943272784533,0.282200061103062,0.345801434127893,0.493526027098656,0.218093621837855,0.317074455637341,0.183854199125701,-1.50972824003888,-1.97814305553823,-0.686413635146289,0.517978214378503,-0.0781475475897665,-0.154211526652939,-0.0435565784452244,0.168497652973901,1.76088724131217,0.642547669795891,0.016131886662875,0.0405384599563405,0.235081405455865,0.000326164236241655,0.124805385865636,0.285747146500628,0.0739726788258809,0.466392098840723,0.357418701611508,80,32,187,101,288
"16",16,-0.874271844660194,-0.239142857142857,-0.131731843575419,0.484096385542169,0.0633587786259542,-0.282677764435709,-0.217073080412076,-0.00120884608016746,0.0525510843189332,0.0134536389108882,0.345095750835803,0.529024559583869,0.238101776122482,0.368620273745041,0.200106421371124,-0.95905300729169,-1.25394216413362,-0.467879751935251,-0.669931376192642,-0.37874774005171,0.393697478420272,0.819796003309471,0.465462059774916,0.775033544830508,0.405655017873487,0.412713103545056,0.681566060759005,0.995949146218529,0.886636451459562,0.946396676298095,-0.764135053789271,-0.191018107823164,0.0473246621273775,0.479299572391175,0.205364263443401,0.325945616563825,0.465648581269203,0.231589806738108,0.345420016350145,0.196206504474103,-1.40297672317307,-1.10367255656297,-0.406583018265905,-0.197711219194345,-0.179193418858338,-0.125293384405472,0.721636340916646,0.50123234252066,1.1563103639767,0.58992194574514,0.0190595782489369,0.681644969713945,0.838082411925647,0.165263505448331,0.295249920220772,0.190007202804164,0.216081909452582,0.546096961841327,0.127538634756816,103,35,179,83,262
"17",17,-0.573595505617978,0.624230769230769,-0.703387978142077,0.68828947368421,-0.295019305019305,-0.287467268478303,0.346379867442048,-0.280624451015707,0.372575962008171,-0.0389356734067406,0.36240261632151,0.50150551347293,0.239576566234975,0.326633582354381,0.194363336170611,-0.99776334437155,-0.636552877013162,-0.750185892376032,-0.267614095547712,-0.419880812216189,0.422828807414944,1.32931261189726,0.188936990344618,1.01276601956405,0.342009465402707,0.427646016040549,0.489766611255454,0.241464091500289,0.254013859932774,0.841227063098662,-0.512008910698716,0.661667151421253,-0.542597418487066,0.804963633944726,0.0234784139471068,0.340253227083009,0.446562600341397,0.232929621624837,0.310232134494848,0.190779374147188,-1.17889298140494,-0.21357946209044,-0.999131087804289,0.196919823487838,-0.350442288374474,0.154875160007511,1.53691376493294,-0.0860637491698431,1.41300744440161,0.397399116268687,0.132378637034558,0.138422911116062,0.0198353498948463,0.00946696838941996,0.902055002796194,0.256007110563075,0.107934916518278,0.419607115785883,0.340387689637938,89,52,183,76,259
"18",18,-0.0354347826086956,-0.8325,-0.262554347826087,0.635,-0.000192307692307696,-0.263882074108266,0.146659240561629,-0.146769989776599,0.237579059259758,-0.0199686160987651,0.364928495426185,0.558704840082748,0.215504486847034,0.324370865017257,0.180448595899367,-0.979128782075978,-0.948382123988767,-0.569151022503572,-0.398176153808169,-0.373641365122346,0.451364633859446,1.24170060511203,0.275611042950374,0.873334272327684,0.333704132924816,0.46961461268686,0.792937061494325,0.495837918328814,0.463905952986026,0.91188519970928,-0.224365248934901,-0.784773979665623,-0.40516829485853,0.479784766831781,-0.110183940961759,0.342400695352316,0.48529395831384,0.210626406406556,0.308227425028063,0.177569121056625,-0.89545828010691,-1.73593265987563,-0.817988465608475,-0.124329885270742,-0.458213022999176,0.446727782237108,0.166384700544385,0.0076518758914163,1.0838994189343,0.237845141075657,0.512293283265851,0.105854420050648,0.0544003700470646,0.119567058464657,0.534920124054407,0.423851188114685,0.00280826097826951,0.333673818108252,0.416398608730073,92,48,184,76,260
"19",19,-0.940394736842105,0.375,0.235923913043478,0.673191489361702,0.383776978417266,-0.691750999313455,-0.136382685681135,0.0438786518393576,0.661477096719213,0.267704245903657,0.364354064881971,0.531250902475993,0.248240626745013,0.346064055967014,0.202854898163884,-1.40587184410289,-1.17761532128848,-0.442664036080518,-0.0167959893199886,-0.129884048585096,0.022369845475978,0.904849949926211,0.530421339759234,1.33975018275841,0.66529254039241,0.0576212879275307,0.797394997944399,0.8596980530301,0.055949389661657,0.186940737714724,-0.990744469655859,0.373101347115402,0.240493891613031,0.776815036774085,0.419910677584175,0.341958275616868,0.467135255064296,0.240846304583085,0.326703771764282,0.198784132245148,-1.66097037408034,-0.54246692871955,-0.23155619117938,0.136487410502698,0.0303009376856382,-0.320518565231376,1.28866962295035,0.712543974405443,1.41714266304547,0.809520417482712,0.0037642908954203,0.424463866698577,0.318019142435319,0.0174193330985815,0.0346525530928861,0.456530623769325,0.00568124347743444,0.283155825737462,0.424885729178976,76,46,184,94,278
