"","Sim","trued_H_01","trued_D_11","trued_I_00","trued_B_10","trued_IB_sp","ITT_H","ITT_D","ITT_I","ITT_B","ITT_IB","ITT_se_H","ITT_se_D","ITT_se_I","ITT_se_B","ITT_se_IB","ITT_lb_H","ITT_lb_D","ITT_lb_I","ITT_lb_B","ITT_lb_IB","ITT_ub_H","ITT_ub_D","ITT_ub_I","ITT_ub_B","ITT_ub_IB","ITT_pvalue_H","ITT_pvalue_D","ITT_pvalue_I","ITT_pvalue_B","ITT_pvalue_IB","delta_H","delta_D","delta_I","delta_B","delta_IB","delta_se_H","delta_se_D","delta_se_I","delta_se_B","delta_se_IB","delta_lb_H","delta_lb_D","delta_lb_I","delta_lb_B","delta_lb_IB","delta_ub_H","delta_ub_D","delta_ub_I","delta_ub_B","delta_ub_IB","delta_pvalue_H","delta_pvalue_D","delta_pvalue_I","delta_pvalue_B","delta_pvalue_IB","PCP_H","PCP_D","PCP_I","PCP_B","nH","nD","nI","nB","nIB"
"1",1,0.785205479452055,1.54130434782609,0.64160621761658,1.21840909090909,0.822241992882562,1.16000364382485,1.85973895272975,0.500178619869393,1.17883749891266,0.713714163775219,0.362124212693125,0.552902230507281,0.232373892112529,0.366589581240032,0.197128495059255,0.450253229016404,0.776070493963619,0.0447341603814398,0.460335122574578,0.327349413132496,1.8697540586333,2.94340741149588,0.955623079357346,1.89733987525074,1.10007891441794,0.00135847840344783,0.000769344661464721,0.0313600887137696,0.00130132497029312,0.00029397402448339,0.833645574934575,1.86217489097096,0.488583151866582,1.2885446144201,0.742856616749664,0.265490253395999,0.35426312298101,0.188491060749062,0.26793400966534,0.164649884240495,0.313294240032004,1.1678319288775,0.11914746139067,0.763403605242624,0.420148773579604,1.35399690983714,2.55651785306443,0.858018842342494,1.81368562359757,1.06556445991972,0.00168934412361343,1.46843534887253e-07,0.00953986985828181,1.51545788273921e-06,6.42995439581462e-06,0.00145654198377868,0.312383286310689,0.689658853207807,0.00184248350692069,73,46,193,88,281
"2",2,-0.317317073170732,0.932702702702703,0.491608040201005,2.1530487804878,0.97644128113879,0.343616565857423,1.4373937446942,1.19584335819533,2.22860836470828,1.51859335875352,0.359333744199498,0.652220175235714,0.215712122292965,0.372885795550969,0.191009280878299,-0.360664631203522,0.159065691241799,0.773055367472422,1.49776563508181,1.14422204751916,1.04789776291837,2.7157217981466,1.61863134891824,2.95945109433474,1.89296466998788,0.338940781426915,0.0275350770088656,2.96145539202541e-08,2.27771046468206e-09,1.88737914186277e-15,0.0801269240239618,0.958288662230614,1.03878150032278,2.6923662732007,1.53897618251005,0.263922017018789,0.392026830362281,0.177353282686112,0.271166423804471,0.160321895808112,-0.437150724060032,0.18993019374715,0.691175453718051,2.16088984872741,1.22475104079297,0.597404572107956,1.72664713071408,1.38638754692751,3.22384269767399,1.85320132422713,0.761432075166212,0.014507454569029,4.70930205942466e-09,0,0,0.434502356242634,0.00299837194177148,0.381136611273415,0.42906759673217,82,37,199,82,281
"3",3,0.182790697674419,0.109189189189189,0.170248756218905,2.31710526315789,0.75927797833935,0.182648456417338,1.06481871143308,0.707382553906899,1.54741772965075,0.951202838693533,0.346605135089796,0.614428697979041,0.227926335775616,0.393395670692792,0.199280803518685,-0.496685125215302,-0.139439407673682,0.260655144658509,0.776376383418899,0.560619640986707,0.861982038049978,2.26907683053983,1.15410996315529,2.3184590758826,1.34178603640036,0.59821853227466,0.0830916832709998,0.00191208891012939,8.37215069956487e-05,1.81340968141708e-06,0.166701653175564,0.0517417091192516,0.330578723746516,2.3561936800267,0.900523616388088,0.257083736586041,0.378300613553666,0.185504203851642,0.281547026387991,0.166113477113409,-0.337173211544059,-0.689713868775339,-0.033002834783478,1.80437164835189,0.574947183899087,0.670576517895186,0.793197287013843,0.69416028227651,2.90801571170151,1.22610004887709,0.516704744578819,0.891209391589298,0.0747402369709496,0,5.92217508366133e-08,0.421253552993772,0.0451271718344605,0.382217204660519,0.354116048933772,86,37,201,76,277
"4",4,0.551395348837209,0.230540540540541,0.97717277486911,1.15348837209302,1.03191335740072,0.57469301509565,0.596347249323469,0.790833121398935,0.877884136828265,0.814739726698337,0.345661682220623,0.637459462456758,0.216513814824593,0.400932283586874,0.191611564511565,-0.102791432892299,-0.653050338696039,0.366473842187359,0.0920713007585927,0.439187961234295,1.2521774630836,1.84574483734298,1.21519240061051,1.66369697289794,1.19029149216238,0.0963949057381867,0.349527513935732,0.000259622918861835,0.0285527505272797,2.11833543075635e-05,0.523518168744146,0.188924283246001,0.76144453294846,1.20637722420813,0.885574305510036,0.25648819204706,0.386527709298418,0.177928896688837,0.285684258861868,0.160780488175503,0.0208105498721163,-0.568656106005665,0.412710303629391,0.646446365888856,0.570450339269282,1.02622578761618,0.946504672497668,1.11017876226753,1.76630808252741,1.20069827175079,0.0412408419183037,0.625002460686148,1.87323951043039e-05,2.41324395382492e-05,3.62992682578778e-08,0.295281152090147,0.0831846277906821,0.511242382893949,0.273997093205128,86,37,191,86,277
"5",5,-0.01475,1.66108108108108,-0.126969696969697,0.283294117647059,-0.00374558303886923,0.446653182838979,1.26990152352008,-0.310132451740841,0.460366892115482,-0.0962468063677999,0.36438245468316,0.642292879573605,0.228575002754648,0.421995953398643,0.203382157840055,-0.267523304938314,0.011030612029292,-0.758131224906095,-0.366729978167501,-0.494868510832349,1.16082967061627,2.52877243501087,0.137866321424412,1.28746376239847,0.302374898096749,0.220281002796747,0.0480260573582344,0.174842142311065,0.275304887949751,0.636048157372688,-0.0925859395257982,1.59457218935922,-0.356891099548972,0.300842559941731,-0.190265239144661,0.266545828016227,0.388362759311137,0.185982165401082,0.296141691110991,0.168979924734109,-0.615006162667011,0.833395168172792,-0.721409445501864,-0.279584488956598,-0.521459805733804,0.429834283615415,2.35574921054564,0.00762724640391971,0.88126960884006,0.140929327444482,0.728324879823021,4.02772701396659e-05,0.0549902377961951,0.30968952716105,0.260180940027288,0.0897281330936213,0.208688441516742,0.65451500323867,0.108353619220227,80,37,198,85,283
"6",6,-0.151666666666667,1.06842105263158,0.543830845771144,1.90987012987013,0.922194244604317,0.813500901281225,1.09491124350048,0.853058438567506,1.18274026503963,0.947138916348556,0.352100055121303,0.548222317539905,0.235462419372754,0.374619693735105,0.199426573597914,0.123397474288903,0.0204152456011844,0.391560576884241,0.448499157419396,0.556270014536418,1.50360432827355,2.16940724139977,1.31455630025077,1.91698137265986,1.33800781816069,0.0208646156937335,0.0458031380351223,0.000291310624063512,0.00159305222577633,2.04110360724208e-06,-0.0893493134996723,1.19030911231642,0.87470487581343,1.95191703208444,1.15818175904264,0.260003840688617,0.351925579436704,0.190522466560068,0.271951681408691,0.166242872212493,-0.598947477091452,0.500547651382089,0.501287703109959,1.4189015309883,0.832351716819662,0.420248850092107,1.88007057325075,1.2481220485169,2.48493253318059,1.48401180126562,0.731112428785581,0.000718881233296553,4.40947282731585e-06,7.10320691155175e-13,3.24218429881284e-12,0.129821597835162,0.233497354072235,0.610994987039012,0.0971045888251887,84,38,201,77,278
"7",7,-0.368571428571429,0.560833333333333,0.982169312169312,1.36593406593407,1.10689285714286,-0.49654442587848,0.0266175996223886,0.25196111341009,0.747945087827689,0.424349404077776,0.385811417502553,0.534669228514923,0.243385854655935,0.319691963484713,0.194594783186549,-1.25272090900783,-1.02131483190868,-0.225066396062042,0.121360353250758,0.0429506374527602,0.259632057250869,1.07455003115345,0.728988622882222,1.37452982240462,0.805748170702792,0.198089652238787,0.960295073331837,0.300560024700595,0.0193054099763859,0.0292069213120054,-0.84682755237721,0.574922599380139,0.466783586288965,0.855319631535609,0.576016139934819,0.277856549912384,0.346230528674097,0.195645587822228,0.241980643403034,0.162863626661582,-1.39141638307404,-0.103676767169353,0.0833252804232295,0.381046285509833,0.256809297286541,-0.302238721680382,1.25352196592963,0.850241892154701,1.32959297756138,0.895222982583097,0.00230588569540546,0.0968099564092568,0.0170390931828766,0.000408298047936739,0.000405005623900445,0.390536100041816,0.00419199719646808,0.353010421847018,0.451039299875044,84,36,189,91,280
"8",8,-0.422105263157895,1.20652173913043,0.778793103448276,1.50576923076923,1.05075539568345,0.642581668416363,1.06780623915281,0.901633308202727,1.30601851650933,1.04696228549164,0.407643158059858,0.569391315698492,0.234330801262355,0.331529332681383,0.192063906044644,-0.156384239925128,-0.048180232726114,0.442353377260097,0.656232964635219,0.670523946914054,1.44154757675785,2.18379271103173,1.36091323914536,1.95580406838344,1.42340062406923,0.114948907288585,0.0607450150411473,0.000119234663610301,8.16939970157415e-05,5.0055212530431e-08,-0.39005958321609,1.30539186798847,0.956632339051601,1.63718350699522,1.21039718133566,0.28905951412496,0.361130555388245,0.189765104973674,0.24867929009112,0.161092372064281,-0.956605820289658,0.597588985710559,0.584699567780738,1.14978105471563,0.894661933905545,0.176486653857477,2.01319475026637,1.32856511032246,2.1245859592748,1.52613242876578,0.177205550174538,0.000300653034446263,4.6276830667491e-07,4.59459137402973e-11,5.75095526755831e-14,0.162270957762727,0.187903096999635,0.506276819684907,0.220662706837413,76,46,174,104,278
"9",9,-0.393088235294118,1.495625,0.73228855721393,1.47156626506024,0.948345070422535,0.936826823361145,1.38920060161531,0.625137957831884,1.03252078716566,0.763313371303439,0.446233309800047,0.672962163104126,0.214184288085653,0.344029732491182,0.183801604679326,0.0622256074509487,0.0702189989730522,0.205344467129653,0.358234901871996,0.403068845831292,1.81142803927134,2.70818220425756,1.04493144853411,1.70680667245933,1.12355789677559,0.0357807442394258,0.0389886040048368,0.00351503390164187,0.00268869734366195,3.28259433679534e-05,-0.381692422157189,1.37967144162286,0.574286764577832,1.50889247908337,0.877486611758557,0.30783796405173,0.399890036218885,0.17634904844373,0.255669702452,0.155247151553524,-0.985043744772715,0.595901372857426,0.228648980920212,1.00778907033937,0.573207786011218,0.221658900458337,2.16344151038829,0.919924548235452,2.00999588782736,1.1817654375059,0.215007420396106,0.000560322728947793,0.00112781214139623,3.59718665965403e-09,1.5841506439962e-08,0.0108935491761289,0.255914555643869,0.657141679315555,0.106632844893123,68,48,201,83,284
"10",10,-0.155172413793103,1.09928571428571,0.728152173913043,1.79827586206897,1.07169741697417,0.144938049829671,0.867423244336777,0.845153746035348,1.64720762571506,1.13529830388878,0.340502495373895,0.526229288681319,0.248093897330058,0.36784232646271,0.208261857813277,-0.522434577749178,-0.16396720908874,0.358898642484257,0.926249913858719,0.727112563221354,0.812310677408521,1.89881369776229,1.33140884958644,2.36816533757139,1.5434840445562,0.670356131684842,0.0992757270705451,0.000657802900454474,7.53363089678327e-06,5.00023432659091e-08,-0.0783128488050348,1.07586393949142,0.812352720864124,1.85922267252255,1.15467521456232,0.25363675786214,0.343146793060766,0.198581749502192,0.268445296753602,0.172300207963445,-0.575431759370336,0.403308583681901,0.423139643852874,1.33307955906632,0.816973012425202,0.418806061760266,1.74841929530094,1.20156579787537,2.38536578597877,1.49237741669943,0.757504208367976,0.00171685611637318,4.29939081851849e-05,4.33242330899475e-12,2.06246131284615e-11,0.453111915509344,0.00695688273689497,0.27926799195911,0.457879631455025,87,42,184,87,271
